code,duration_hours,device_limit,valid_from,valid_until,is_claimed
5000379,1,2,2026-09-03,2027-09-03,false
8434727,1,2,2026-09-03,2027-09-03,false
8115879,1,2,2026-09-03,2027-09-03,false
1595966,1,2,2026-09-03,2027-09-03,false
6707679,1,2,2026-09-03,2027-09-03,false
6834940,1,2,2026-09-03,2027-09-03,false
2358599,1,2,2026-09-03,2027-09-03,false
5526369,1,2,2026-09-03,2027-09-03,false
4930106,1,2,2026-09-03,2027-09-03,false
4319231,1,2,2026-09-03,2027-09-03,false
9958954,1,2,2026-09-03,2027-09-03,false
1627238,1,2,2026-09-03,2027-09-03,false
2341618,1,2,2026-09-03,2027-09-03,false
0869595,1,2,2026-09-03,2027-09-03,false
0566610,1,2,2026-09-03,2027-09-03,false
4698149,1,2,2026-09-03,2027-09-03,false
7075409,1,2,2026-09-03,2027-09-03,false
9332777,1,2,2026-09-03,2027-09-03,false
5277559,1,2,2026-09-03,2027-09-03,false
0549093,1,2,2026-09-03,2027-09-03,false
6936934,1,2,2026-09-03,2027-09-03,false
8095656,1,2,2026-09-03,2027-09-03,false
8884490,1,2,2026-09-03,2027-09-03,false
7797843,1,2,2026-09-03,2027-09-03,false
0155089,1,2,2026-09-03,2027-09-03,false
9026115,1,2,2026-09-03,2027-09-03,false
3857215,1,2,2026-09-03,2027-09-03,false
9298798,1,2,2026-09-03,2027-09-03,false
0402807,1,2,2026-09-03,2027-09-03,false
2953181,1,2,2026-09-03,2027-09-03,false
0463414,1,2,2026-09-03,2027-09-03,false
2340162,1,2,2026-09-03,2027-09-03,false
7220497,1,2,2026-09-03,2027-09-03,false
8519945,1,2,2026-09-03,2027-09-03,false
3537393,1,2,2026-09-03,2027-09-03,false
8823764,1,2,2026-09-03,2027-09-03,false
1249506,1,2,2026-09-03,2027-09-03,false
1598933,1,2,2026-09-03,2027-09-03,false
0915690,1,2,2026-09-03,2027-09-03,false
4888779,1,2,2026-09-03,2027-09-03,false
1240818,1,2,2026-09-03,2027-09-03,false
0986489,1,2,2026-09-03,2027-09-03,false
2117763,1,2,2026-09-03,2027-09-03,false
6173323,1,2,2026-09-03,2027-09-03,false
0877180,1,2,2026-09-03,2027-09-03,false
8740797,1,2,2026-09-03,2027-09-03,false
5644899,1,2,2026-09-03,2027-09-03,false
3567172,1,2,2026-09-03,2027-09-03,false
8659751,1,2,2026-09-03,2027-09-03,false
6642978,1,2,2026-09-03,2027-09-03,false
8575434,1,2,2026-09-03,2027-09-03,false
9893538,1,2,2026-09-03,2027-09-03,false
2010636,1,2,2026-09-03,2027-09-03,false
7579293,1,2,2026-09-03,2027-09-03,false
7280844,1,2,2026-09-03,2027-09-03,false
6244082,1,2,2026-09-03,2027-09-03,false
9743281,1,2,2026-09-03,2027-09-03,false
0908166,1,2,2026-09-03,2027-09-03,false
8888698,1,2,2026-09-03,2027-09-03,false
5472830,1,2,2026-09-03,2027-09-03,false
3177298,1,2,2026-09-03,2027-09-03,false
4956035,1,2,2026-09-03,2027-09-03,false
0337671,1,2,2026-09-03,2027-09-03,false
3684097,1,2,2026-09-03,2027-09-03,false
3163850,1,2,2026-09-03,2027-09-03,false
0846744,1,2,2026-09-03,2027-09-03,false
0868533,1,2,2026-09-03,2027-09-03,false
6114280,1,2,2026-09-03,2027-09-03,false
5058412,1,2,2026-09-03,2027-09-03,false
7110597,1,2,2026-09-03,2027-09-03,false
0831579,1,2,2026-09-03,2027-09-03,false
7953244,1,2,2026-09-03,2027-09-03,false
7164588,1,2,2026-09-03,2027-09-03,false
4322353,1,2,2026-09-03,2027-09-03,false
4080482,1,2,2026-09-03,2027-09-03,false
3778075,1,2,2026-09-03,2027-09-03,false
1123519,1,2,2026-09-03,2027-09-03,false
0719346,1,2,2026-09-03,2027-09-03,false
3257489,1,2,2026-09-03,2027-09-03,false
2465205,1,2,2026-09-03,2027-09-03,false
5560421,1,2,2026-09-03,2027-09-03,false
8230700,1,2,2026-09-03,2027-09-03,false
8069623,1,2,2026-09-03,2027-09-03,false
8701830,1,2,2026-09-03,2027-09-03,false
8314367,1,2,2026-09-03,2027-09-03,false
8582483,1,2,2026-09-03,2027-09-03,false
2855625,1,2,2026-09-03,2027-09-03,false
5704398,1,2,2026-09-03,2027-09-03,false
4628904,1,2,2026-09-03,2027-09-03,false
6631204,1,2,2026-09-03,2027-09-03,false
5944893,1,2,2026-09-03,2027-09-03,false
1095494,1,2,2026-09-03,2027-09-03,false
1924250,1,2,2026-09-03,2027-09-03,false
3605366,1,2,2026-09-03,2027-09-03,false
7740172,1,2,2026-09-03,2027-09-03,false
6684661,1,2,2026-09-03,2027-09-03,false
8551401,1,2,2026-09-03,2027-09-03,false
0576052,1,2,2026-09-03,2027-09-03,false
4326076,1,2,2026-09-03,2027-09-03,false
0035712,1,2,2026-09-03,2027-09-03,false
8545149,1,2,2026-09-03,2027-09-03,false
2232152,1,2,2026-09-03,2027-09-03,false
3485392,1,2,2026-09-03,2027-09-03,false
9455899,1,2,2026-09-03,2027-09-03,false
5948669,1,2,2026-09-03,2027-09-03,false
7267748,1,2,2026-09-03,2027-09-03,false
1250695,1,2,2026-09-03,2027-09-03,false
2302612,1,2,2026-09-03,2027-09-03,false
9296288,1,2,2026-09-03,2027-09-03,false
6389359,1,2,2026-09-03,2027-09-03,false
4842677,1,2,2026-09-03,2027-09-03,false
5734364,1,2,2026-09-03,2027-09-03,false
3096836,1,2,2026-09-03,2027-09-03,false
7790785,1,2,2026-09-03,2027-09-03,false
8490229,1,2,2026-09-03,2027-09-03,false
3728377,1,2,2026-09-03,2027-09-03,false
9447179,1,2,2026-09-03,2027-09-03,false
9868284,1,2,2026-09-03,2027-09-03,false
3764254,1,2,2026-09-03,2027-09-03,false
9626244,1,2,2026-09-03,2027-09-03,false
8850029,1,2,2026-09-03,2027-09-03,false
2005206,1,2,2026-09-03,2027-09-03,false
6712345,1,2,2026-09-03,2027-09-03,false
3302296,1,2,2026-09-03,2027-09-03,false
0812506,1,2,2026-09-03,2027-09-03,false
6139188,1,2,2026-09-03,2027-09-03,false
8882644,1,2,2026-09-03,2027-09-03,false
8162137,1,2,2026-09-03,2027-09-03,false
8189547,1,2,2026-09-03,2027-09-03,false
2013373,1,2,2026-09-03,2027-09-03,false
6245770,1,2,2026-09-03,2027-09-03,false
7087031,1,2,2026-09-03,2027-09-03,false
1985409,1,2,2026-09-03,2027-09-03,false
1018873,1,2,2026-09-03,2027-09-03,false
2901304,1,2,2026-09-03,2027-09-03,false
5979108,1,2,2026-09-03,2027-09-03,false
5959385,1,2,2026-09-03,2027-09-03,false
1075986,1,2,2026-09-03,2027-09-03,false
6420664,1,2,2026-09-03,2027-09-03,false
5400433,1,2,2026-09-03,2027-09-03,false
4160553,1,2,2026-09-03,2027-09-03,false
2310978,1,2,2026-09-03,2027-09-03,false
8296999,1,2,2026-09-03,2027-09-03,false
4228630,1,2,2026-09-03,2027-09-03,false
3686226,1,2,2026-09-03,2027-09-03,false
8844036,1,2,2026-09-03,2027-09-03,false
5351020,1,2,2026-09-03,2027-09-03,false
0147510,1,2,2026-09-03,2027-09-03,false
5878934,1,2,2026-09-03,2027-09-03,false
0710496,1,2,2026-09-03,2027-09-03,false
3559148,1,2,2026-09-03,2027-09-03,false
4341753,1,2,2026-09-03,2027-09-03,false
2107513,1,2,2026-09-03,2027-09-03,false
3316404,1,2,2026-09-03,2027-09-03,false
1797503,1,2,2026-09-03,2027-09-03,false
3629322,1,2,2026-09-03,2027-09-03,false
9196637,1,2,2026-09-03,2027-09-03,false
3163734,1,2,2026-09-03,2027-09-03,false
3506187,1,2,2026-09-03,2027-09-03,false
0515271,1,2,2026-09-03,2027-09-03,false
2270467,1,2,2026-09-03,2027-09-03,false
4879223,1,2,2026-09-03,2027-09-03,false
0996271,1,2,2026-09-03,2027-09-03,false
9634969,1,2,2026-09-03,2027-09-03,false
3088170,1,2,2026-09-03,2027-09-03,false
0433542,1,2,2026-09-03,2027-09-03,false
3674871,1,2,2026-09-03,2027-09-03,false
0090482,1,2,2026-09-03,2027-09-03,false
8735185,1,2,2026-09-03,2027-09-03,false
7366416,1,2,2026-09-03,2027-09-03,false
1363475,1,2,2026-09-03,2027-09-03,false
4593239,1,2,2026-09-03,2027-09-03,false
6492994,1,2,2026-09-03,2027-09-03,false
7144048,1,2,2026-09-03,2027-09-03,false
6609285,1,2,2026-09-03,2027-09-03,false
4512262,1,2,2026-09-03,2027-09-03,false
6563686,1,2,2026-09-03,2027-09-03,false
2618515,1,2,2026-09-03,2027-09-03,false
8543656,1,2,2026-09-03,2027-09-03,false
2629091,1,2,2026-09-03,2027-09-03,false
4219696,1,2,2026-09-03,2027-09-03,false
5257632,1,2,2026-09-03,2027-09-03,false
4019743,1,2,2026-09-03,2027-09-03,false
8260215,1,2,2026-09-03,2027-09-03,false
8473061,1,2,2026-09-03,2027-09-03,false
0071903,1,2,2026-09-03,2027-09-03,false
0823979,1,2,2026-09-03,2027-09-03,false
1073249,1,2,2026-09-03,2027-09-03,false
4951369,1,2,2026-09-03,2027-09-03,false
4053561,1,2,2026-09-03,2027-09-03,false
4755320,1,2,2026-09-03,2027-09-03,false
2401533,1,2,2026-09-03,2027-09-03,false
9774572,1,2,2026-09-03,2027-09-03,false
1608989,1,2,2026-09-03,2027-09-03,false
9941763,1,2,2026-09-03,2027-09-03,false
7593914,1,2,2026-09-03,2027-09-03,false
9460460,1,2,2026-09-03,2027-09-03,false
7175634,1,2,2026-09-03,2027-09-03,false
3802947,1,2,2026-09-03,2027-09-03,false
9398066,1,2,2026-09-03,2027-09-03,false
5054558,1,2,2026-09-03,2027-09-03,false
8285852,1,2,2026-09-03,2027-09-03,false
0304089,1,2,2026-09-03,2027-09-03,false
5037208,1,2,2026-09-03,2027-09-03,false
0793179,1,2,2026-09-03,2027-09-03,false
2355417,1,2,2026-09-03,2027-09-03,false
4945770,1,2,2026-09-03,2027-09-03,false
0680806,1,2,2026-09-03,2027-09-03,false
4011559,1,2,2026-09-03,2027-09-03,false
4932101,1,2,2026-09-03,2027-09-03,false
7617198,1,2,2026-09-03,2027-09-03,false
9251022,1,2,2026-09-03,2027-09-03,false
0299221,1,2,2026-09-03,2027-09-03,false
2946655,1,2,2026-09-03,2027-09-03,false
7344486,1,2,2026-09-03,2027-09-03,false
8133531,1,2,2026-09-03,2027-09-03,false
7994351,1,2,2026-09-03,2027-09-03,false
1204763,1,2,2026-09-03,2027-09-03,false
6629265,1,2,2026-09-03,2027-09-03,false
5203015,1,2,2026-09-03,2027-09-03,false
9083528,1,2,2026-09-03,2027-09-03,false
1844927,1,2,2026-09-03,2027-09-03,false
5025008,1,2,2026-09-03,2027-09-03,false
8214794,1,2,2026-09-03,2027-09-03,false
3113831,1,2,2026-09-03,2027-09-03,false
6190761,1,2,2026-09-03,2027-09-03,false
4521769,1,2,2026-09-03,2027-09-03,false
1249129,1,2,2026-09-03,2027-09-03,false
4930171,1,2,2026-09-03,2027-09-03,false
1239529,1,2,2026-09-03,2027-09-03,false
8179017,1,2,2026-09-03,2027-09-03,false
5531748,1,2,2026-09-03,2027-09-03,false
4437233,1,2,2026-09-03,2027-09-03,false
4178718,1,2,2026-09-03,2027-09-03,false
4266246,1,2,2026-09-03,2027-09-03,false
9627546,1,2,2026-09-03,2027-09-03,false
6743184,1,2,2026-09-03,2027-09-03,false
3401612,1,2,2026-09-03,2027-09-03,false
4975453,1,2,2026-09-03,2027-09-03,false
8306868,1,2,2026-09-03,2027-09-03,false
8942068,1,2,2026-09-03,2027-09-03,false
6659714,1,2,2026-09-03,2027-09-03,false
5678684,1,2,2026-09-03,2027-09-03,false
8035482,1,2,2026-09-03,2027-09-03,false
9149514,1,2,2026-09-03,2027-09-03,false
5794379,1,2,2026-09-03,2027-09-03,false
1048722,1,2,2026-09-03,2027-09-03,false
4901264,1,2,2026-09-03,2027-09-03,false
2290018,1,2,2026-09-03,2027-09-03,false
8068293,1,2,2026-09-03,2027-09-03,false
1052175,1,2,2026-09-03,2027-09-03,false
4181436,1,2,2026-09-03,2027-09-03,false
4908913,1,2,2026-09-03,2027-09-03,false
9491670,1,2,2026-09-03,2027-09-03,false
4821900,1,2,2026-09-03,2027-09-03,false
3007307,1,2,2026-09-03,2027-09-03,false
3115520,1,2,2026-09-03,2027-09-03,false
0810234,1,2,2026-09-03,2027-09-03,false
5732879,1,2,2026-09-03,2027-09-03,false
3238496,1,2,2026-09-03,2027-09-03,false
5383698,1,2,2026-09-03,2027-09-03,false
9336324,1,2,2026-09-03,2027-09-03,false
3963238,1,2,2026-09-03,2027-09-03,false
1895917,1,2,2026-09-03,2027-09-03,false
6478063,1,2,2026-09-03,2027-09-03,false
2017998,1,2,2026-09-03,2027-09-03,false
6112000,1,2,2026-09-03,2027-09-03,false
7292759,1,2,2026-09-03,2027-09-03,false
0670235,1,2,2026-09-03,2027-09-03,false
2879955,1,2,2026-09-03,2027-09-03,false
9930065,1,2,2026-09-03,2027-09-03,false
3147537,1,2,2026-09-03,2027-09-03,false
9318172,1,2,2026-09-03,2027-09-03,false
2019038,1,2,2026-09-03,2027-09-03,false
8361986,1,2,2026-09-03,2027-09-03,false
1771354,1,2,2026-09-03,2027-09-03,false
8375627,1,2,2026-09-03,2027-09-03,false
2651793,1,2,2026-09-03,2027-09-03,false
2149327,1,2,2026-09-03,2027-09-03,false
9055772,1,2,2026-09-03,2027-09-03,false
5000647,1,2,2026-09-03,2027-09-03,false
8020548,1,2,2026-09-03,2027-09-03,false
4755185,1,2,2026-09-03,2027-09-03,false
3048146,1,2,2026-09-03,2027-09-03,false
7384109,1,2,2026-09-03,2027-09-03,false
3769583,1,2,2026-09-03,2027-09-03,false
5885788,1,2,2026-09-03,2027-09-03,false
6212558,1,2,2026-09-03,2027-09-03,false
4987882,1,2,2026-09-03,2027-09-03,false
5310820,1,2,2026-09-03,2027-09-03,false
5425463,1,2,2026-09-03,2027-09-03,false
0085866,1,2,2026-09-03,2027-09-03,false
7766157,1,2,2026-09-03,2027-09-03,false
3725940,1,2,2026-09-03,2027-09-03,false
3526717,1,2,2026-09-03,2027-09-03,false
2034825,1,2,2026-09-03,2027-09-03,false
2502977,1,2,2026-09-03,2027-09-03,false
0538931,1,2,2026-09-03,2027-09-03,false
2125946,1,2,2026-09-03,2027-09-03,false
3316598,1,2,2026-09-03,2027-09-03,false
7337513,1,2,2026-09-03,2027-09-03,false
6963187,1,2,2026-09-03,2027-09-03,false
7306765,1,2,2026-09-03,2027-09-03,false
9483222,1,2,2026-09-03,2027-09-03,false
3396225,1,2,2026-09-03,2027-09-03,false
9352148,1,2,2026-09-03,2027-09-03,false
0833709,1,2,2026-09-03,2027-09-03,false
1880630,1,2,2026-09-03,2027-09-03,false
9065464,1,2,2026-09-03,2027-09-03,false
5222169,1,2,2026-09-03,2027-09-03,false
4549859,1,2,2026-09-03,2027-09-03,false
9841071,1,2,2026-09-03,2027-09-03,false
5340605,1,2,2026-09-03,2027-09-03,false
9073228,1,2,2026-09-03,2027-09-03,false
8302028,1,2,2026-09-03,2027-09-03,false
2381442,1,2,2026-09-03,2027-09-03,false
1088662,1,2,2026-09-03,2027-09-03,false
3559361,1,2,2026-09-03,2027-09-03,false
6577409,1,2,2026-09-03,2027-09-03,false
5219152,1,2,2026-09-03,2027-09-03,false
5271956,1,2,2026-09-03,2027-09-03,false
3866034,1,2,2026-09-03,2027-09-03,false
0640384,1,2,2026-09-03,2027-09-03,false
4417213,1,2,2026-09-03,2027-09-03,false
3301408,1,2,2026-09-03,2027-09-03,false
3505430,1,2,2026-09-03,2027-09-03,false
8310972,1,2,2026-09-03,2027-09-03,false
9751048,1,2,2026-09-03,2027-09-03,false
2026307,1,2,2026-09-03,2027-09-03,false
0507663,1,2,2026-09-03,2027-09-03,false
7070740,1,2,2026-09-03,2027-09-03,false
8694070,1,2,2026-09-03,2027-09-03,false
7469666,1,2,2026-09-03,2027-09-03,false
8076385,1,2,2026-09-03,2027-09-03,false
5340069,1,2,2026-09-03,2027-09-03,false
6624559,1,2,2026-09-03,2027-09-03,false
0053316,1,2,2026-09-03,2027-09-03,false
0026174,1,2,2026-09-03,2027-09-03,false
7075017,1,2,2026-09-03,2027-09-03,false
6845884,1,2,2026-09-03,2027-09-03,false
6284097,1,2,2026-09-03,2027-09-03,false
1518274,1,2,2026-09-03,2027-09-03,false
2786861,1,2,2026-09-03,2027-09-03,false
6867904,1,2,2026-09-03,2027-09-03,false
7064613,1,2,2026-09-03,2027-09-03,false
4084911,1,2,2026-09-03,2027-09-03,false
6064127,1,2,2026-09-03,2027-09-03,false
4747805,1,2,2026-09-03,2027-09-03,false
3365523,1,2,2026-09-03,2027-09-03,false
8537635,1,2,2026-09-03,2027-09-03,false
2747125,1,2,2026-09-03,2027-09-03,false
4610714,1,2,2026-09-03,2027-09-03,false
6225896,1,2,2026-09-03,2027-09-03,false
7248324,1,2,2026-09-03,2027-09-03,false
2832354,1,2,2026-09-03,2027-09-03,false
8526747,1,2,2026-09-03,2027-09-03,false
2246191,1,2,2026-09-03,2027-09-03,false
8146421,1,2,2026-09-03,2027-09-03,false
3615849,1,2,2026-09-03,2027-09-03,false
5071021,1,2,2026-09-03,2027-09-03,false
7046184,1,2,2026-09-03,2027-09-03,false
5713603,1,2,2026-09-03,2027-09-03,false
0398529,1,2,2026-09-03,2027-09-03,false
2195233,1,2,2026-09-03,2027-09-03,false
7298298,1,2,2026-09-03,2027-09-03,false
0909952,1,2,2026-09-03,2027-09-03,false
3445854,1,2,2026-09-03,2027-09-03,false
1155212,1,2,2026-09-03,2027-09-03,false
3335204,1,2,2026-09-03,2027-09-03,false
3615191,1,2,2026-09-03,2027-09-03,false
1137038,1,2,2026-09-03,2027-09-03,false
6149713,1,2,2026-09-03,2027-09-03,false
4947546,1,2,2026-09-03,2027-09-03,false
2883275,1,2,2026-09-03,2027-09-03,false
4384951,1,2,2026-09-03,2027-09-03,false
3272974,1,2,2026-09-03,2027-09-03,false
3701094,1,2,2026-09-03,2027-09-03,false
8993693,1,2,2026-09-03,2027-09-03,false
4773685,1,2,2026-09-03,2027-09-03,false
7358461,1,2,2026-09-03,2027-09-03,false
9286674,1,2,2026-09-03,2027-09-03,false
2250229,1,2,2026-09-03,2027-09-03,false
1879757,1,2,2026-09-03,2027-09-03,false
2654142,1,2,2026-09-03,2027-09-03,false
8693680,1,2,2026-09-03,2027-09-03,false
9285190,1,2,2026-09-03,2027-09-03,false
0938276,1,2,2026-09-03,2027-09-03,false
2013621,1,2,2026-09-03,2027-09-03,false
8010894,1,2,2026-09-03,2027-09-03,false
0943932,1,2,2026-09-03,2027-09-03,false
1831854,1,2,2026-09-03,2027-09-03,false
9936991,1,2,2026-09-03,2027-09-03,false
4154215,1,2,2026-09-03,2027-09-03,false
0060733,1,2,2026-09-03,2027-09-03,false
8233231,1,2,2026-09-03,2027-09-03,false
7757639,1,2,2026-09-03,2027-09-03,false
1981264,1,2,2026-09-03,2027-09-03,false
8224105,1,2,2026-09-03,2027-09-03,false
0651179,1,2,2026-09-03,2027-09-03,false
5316512,1,2,2026-09-03,2027-09-03,false
6678694,1,2,2026-09-03,2027-09-03,false
2972996,1,2,2026-09-03,2027-09-03,false
7594078,1,2,2026-09-03,2027-09-03,false
5041687,1,2,2026-09-03,2027-09-03,false
0826936,1,2,2026-09-03,2027-09-03,false
0767883,1,2,2026-09-03,2027-09-03,false
6545043,1,2,2026-09-03,2027-09-03,false
6770075,1,2,2026-09-03,2027-09-03,false
4185004,1,2,2026-09-03,2027-09-03,false
5961164,1,2,2026-09-03,2027-09-03,false
5178524,1,2,2026-09-03,2027-09-03,false
5428545,1,2,2026-09-03,2027-09-03,false
5581680,1,2,2026-09-03,2027-09-03,false
3351260,1,2,2026-09-03,2027-09-03,false
7042544,1,2,2026-09-03,2027-09-03,false
4431188,1,2,2026-09-03,2027-09-03,false
6085973,1,2,2026-09-03,2027-09-03,false
4775660,1,2,2026-09-03,2027-09-03,false
7191826,1,2,2026-09-03,2027-09-03,false
4945736,1,2,2026-09-03,2027-09-03,false
1487530,1,2,2026-09-03,2027-09-03,false
8197828,1,2,2026-09-03,2027-09-03,false
6936006,1,2,2026-09-03,2027-09-03,false
3350511,1,2,2026-09-03,2027-09-03,false
2918913,1,2,2026-09-03,2027-09-03,false
1242056,1,2,2026-09-03,2027-09-03,false
0534566,1,2,2026-09-03,2027-09-03,false
4217013,1,2,2026-09-03,2027-09-03,false
7173059,1,2,2026-09-03,2027-09-03,false
6138441,1,2,2026-09-03,2027-09-03,false
7097838,1,2,2026-09-03,2027-09-03,false
9383228,1,2,2026-09-03,2027-09-03,false
5481295,1,2,2026-09-03,2027-09-03,false
5293275,1,2,2026-09-03,2027-09-03,false
3044292,1,2,2026-09-03,2027-09-03,false
1765192,1,2,2026-09-03,2027-09-03,false
7570499,1,2,2026-09-03,2027-09-03,false
0491476,1,2,2026-09-03,2027-09-03,false
4110447,1,2,2026-09-03,2027-09-03,false
3893737,1,2,2026-09-03,2027-09-03,false
3284080,1,2,2026-09-03,2027-09-03,false
6898420,1,2,2026-09-03,2027-09-03,false
5636932,1,2,2026-09-03,2027-09-03,false
8952403,1,2,2026-09-03,2027-09-03,false
1458807,1,2,2026-09-03,2027-09-03,false
2401738,1,2,2026-09-03,2027-09-03,false
9088032,1,2,2026-09-03,2027-09-03,false
1549109,1,2,2026-09-03,2027-09-03,false
6313533,1,2,2026-09-03,2027-09-03,false
3242363,1,2,2026-09-03,2027-09-03,false
7490396,1,2,2026-09-03,2027-09-03,false
4640656,1,2,2026-09-03,2027-09-03,false
5484427,1,2,2026-09-03,2027-09-03,false
9779246,1,2,2026-09-03,2027-09-03,false
4639499,1,2,2026-09-03,2027-09-03,false
2113195,1,2,2026-09-03,2027-09-03,false
6589801,1,2,2026-09-03,2027-09-03,false
3627392,1,2,2026-09-03,2027-09-03,false
9467350,1,2,2026-09-03,2027-09-03,false
3066113,1,2,2026-09-03,2027-09-03,false
5040339,1,2,2026-09-03,2027-09-03,false
9381587,1,2,2026-09-03,2027-09-03,false
2343724,1,2,2026-09-03,2027-09-03,false
4958256,1,2,2026-09-03,2027-09-03,false
2527660,1,2,2026-09-03,2027-09-03,false
8690976,1,2,2026-09-03,2027-09-03,false
4218777,1,2,2026-09-03,2027-09-03,false
8643986,1,2,2026-09-03,2027-09-03,false
3797537,1,2,2026-09-03,2027-09-03,false
1847877,1,2,2026-09-03,2027-09-03,false
0029725,1,2,2026-09-03,2027-09-03,false
7309681,1,2,2026-09-03,2027-09-03,false
9727355,1,2,2026-09-03,2027-09-03,false
7709109,1,2,2026-09-03,2027-09-03,false
4422635,1,2,2026-09-03,2027-09-03,false
1616987,1,2,2026-09-03,2027-09-03,false
1197232,1,2,2026-09-03,2027-09-03,false
7927564,1,2,2026-09-03,2027-09-03,false
1796725,1,2,2026-09-03,2027-09-03,false
7721678,1,2,2026-09-03,2027-09-03,false
9050743,1,2,2026-09-03,2027-09-03,false
2752822,1,2,2026-09-03,2027-09-03,false
8598898,1,2,2026-09-03,2027-09-03,false
4805605,1,2,2026-09-03,2027-09-03,false
2364297,1,2,2026-09-03,2027-09-03,false
9422381,1,2,2026-09-03,2027-09-03,false
7936392,1,2,2026-09-03,2027-09-03,false
4689543,1,2,2026-09-03,2027-09-03,false
2151549,1,2,2026-09-03,2027-09-03,false
5153492,1,2,2026-09-03,2027-09-03,false
7399245,1,2,2026-09-03,2027-09-03,false
9995061,1,2,2026-09-03,2027-09-03,false
9454689,1,2,2026-09-03,2027-09-03,false
2318370,1,2,2026-09-03,2027-09-03,false
6162028,1,2,2026-09-03,2027-09-03,false
3590421,1,2,2026-09-03,2027-09-03,false
9226390,1,2,2026-09-03,2027-09-03,false
3279973,1,2,2026-09-03,2027-09-03,false
1560806,1,2,2026-09-03,2027-09-03,false
0304539,1,2,2026-09-03,2027-09-03,false
1393660,1,2,2026-09-03,2027-09-03,false
5370841,1,2,2026-09-03,2027-09-03,false
4399120,1,2,2026-09-03,2027-09-03,false
5840708,1,2,2026-09-03,2027-09-03,false
7955114,1,2,2026-09-03,2027-09-03,false
9362024,1,2,2026-09-03,2027-09-03,false
0027524,1,2,2026-09-03,2027-09-03,false
8424730,1,2,2026-09-03,2027-09-03,false
8854544,1,2,2026-09-03,2027-09-03,false
9864804,1,2,2026-09-03,2027-09-03,false
2101107,1,2,2026-09-03,2027-09-03,false
9631107,1,2,2026-09-03,2027-09-03,false
8248736,1,2,2026-09-03,2027-09-03,false
8571225,1,2,2026-09-03,2027-09-03,false
2172942,1,2,2026-09-03,2027-09-03,false
8355286,1,2,2026-09-03,2027-09-03,false
6045442,1,2,2026-09-03,2027-09-03,false
6648776,1,2,2026-09-03,2027-09-03,false
7526855,1,2,2026-09-03,2027-09-03,false
0764414,1,2,2026-09-03,2027-09-03,false
8320692,1,2,2026-09-03,2027-09-03,false
3159214,1,2,2026-09-03,2027-09-03,false
1484746,1,2,2026-09-03,2027-09-03,false
2914045,1,2,2026-09-03,2027-09-03,false
8192943,1,2,2026-09-03,2027-09-03,false
3955477,1,2,2026-09-03,2027-09-03,false
8272778,1,2,2026-09-03,2027-09-03,false
9382482,1,2,2026-09-03,2027-09-03,false
4686447,1,2,2026-09-03,2027-09-03,false
5866880,1,2,2026-09-03,2027-09-03,false
6221703,1,2,2026-09-03,2027-09-03,false
9663227,1,2,2026-09-03,2027-09-03,false
0358158,1,2,2026-09-03,2027-09-03,false
8325893,1,2,2026-09-03,2027-09-03,false
7220550,1,2,2026-09-03,2027-09-03,false
4857347,1,2,2026-09-03,2027-09-03,false
3515464,1,2,2026-09-03,2027-09-03,false
6592348,1,2,2026-09-03,2027-09-03,false
0967174,1,2,2026-09-03,2027-09-03,false
8804017,1,2,2026-09-03,2027-09-03,false
8923217,1,2,2026-09-03,2027-09-03,false
4280055,1,2,2026-09-03,2027-09-03,false
3017024,1,2,2026-09-03,2027-09-03,false
1569427,1,2,2026-09-03,2027-09-03,false
1061510,1,2,2026-09-03,2027-09-03,false
5905240,1,2,2026-09-03,2027-09-03,false
2865063,1,2,2026-09-03,2027-09-03,false
4719723,1,2,2026-09-03,2027-09-03,false
5552820,1,2,2026-09-03,2027-09-03,false
0046746,1,2,2026-09-03,2027-09-03,false
7125499,1,2,2026-09-03,2027-09-03,false
8059477,1,2,2026-09-03,2027-09-03,false
5676769,1,2,2026-09-03,2027-09-03,false
8147684,1,2,2026-09-03,2027-09-03,false
8747247,1,2,2026-09-03,2027-09-03,false
8772035,1,2,2026-09-03,2027-09-03,false
7769367,1,2,2026-09-03,2027-09-03,false
4344439,1,2,2026-09-03,2027-09-03,false
0842005,1,2,2026-09-03,2027-09-03,false
9783979,1,2,2026-09-03,2027-09-03,false
9429812,1,2,2026-09-03,2027-09-03,false
3551405,1,2,2026-09-03,2027-09-03,false
8273477,1,2,2026-09-03,2027-09-03,false
3419886,1,2,2026-09-03,2027-09-03,false
8378455,1,2,2026-09-03,2027-09-03,false
0793011,1,2,2026-09-03,2027-09-03,false
7935709,1,2,2026-09-03,2027-09-03,false
3793894,1,2,2026-09-03,2027-09-03,false
9288167,1,2,2026-09-03,2027-09-03,false
3876097,1,2,2026-09-03,2027-09-03,false
0424274,1,2,2026-09-03,2027-09-03,false
5677760,1,2,2026-09-03,2027-09-03,false
8415997,1,2,2026-09-03,2027-09-03,false
2976506,1,2,2026-09-03,2027-09-03,false
0543558,1,2,2026-09-03,2027-09-03,false
1366071,1,2,2026-09-03,2027-09-03,false
5155066,1,2,2026-09-03,2027-09-03,false
8598000,1,2,2026-09-03,2027-09-03,false
1112241,1,2,2026-09-03,2027-09-03,false
0401047,1,2,2026-09-03,2027-09-03,false
0733534,1,2,2026-09-03,2027-09-03,false
8673634,1,2,2026-09-03,2027-09-03,false
